title,body,label
끝내 승복 메시지 없는 윤 대통령…관저 머물며 '침묵',"윤 대통령, 4일 탄핵심판 선고 '불출석' ""혼잡 우려되는 상황, 질서 유지 등 고려"" [앵커] 이번에는 윤석열 대통령이 머물고 있는 한남동 관저 앞으로 가보겠습니다",1
"野 '중대결심' 직전 헌재, 尹선고일 발표…""파면 확신"" 이구동성",적었다,1
"우원식 의장, 제77주년 4.3 희생자 추념식 참석","“77년 전 제주는 오늘 우리 대한민국에 ‘국가는 무엇을 지켜야 하는가?’, ‘대한민국은 어떤 공동체로 나가야 하는가?’라는 질문을 건네고 있다”라며 “4.3 제주는 아픈 역사를 숨김없이 드러내 잘못은 밝히고, 그 해결 과정을 통해 서로를 치유하고 화해하는 길, 진실에 발 디딘 그 자리에서 비로소 앞으로 나아갈 수 있다는 사실을 보여줬다”라고 말했다",0
"민주, 국민경선 사실상 무산…김동연 ·김두관 측 ‘어대명’ 추대에 반발",순회 경선을 실시한 후 최종 후보를 선출한다,1
‘장미 대선’ 확정…제주 선거 체제 돌입,"[KBS 제주] [앵커] 윤석열 전 대통령 파면으로 오는 6월, 조기 대선이 치러집니다",0
"윤, 만장일치 '파면'...""국민께 사과"" vs ""헌정사 비극""",후보를 안 내면 어떡하냐 해서 그 뒤에 다른 추가적인 동의의 반응은 없었던 것으로 이렇게 파악됐고요,1
성폭력 피의자 죽음에 또다시 드리우는 ‘2차 가해’ 그림자,서울의 한 호텔에서 A씨를 상대로 성폭력을 한 혐의(준강간치상)로 고소돼 수사를 받고 있었다,0
"김부겸 ""완전국민경선"", 김경수 ""개헌 적극 동의""…민주당 지도부는 '글쎄…'","""개헌은 개나줘"" 막말까지 그러나 민주당 지도부·주류를 장악한 친명계 분위기는 오픈프라이머리든 개헌이든 현 상황에서는 고려할 바가 아니라는 완고한 쪽에 가깝다",1
한덕수 ‘이완규 지명’ 파장…핵심 쟁점은?,[앵커] 임주혜 변호사 나와있습니다,1
"韓대행, 美상호관세에 ""맞서지 않고 협상할 것""…CNN 인터뷰(종합)","""하루 이틀에 해결되지 않겠지만 양국은 해결책 찾을 것""한중일 '공동 대응' 가능성 질의에 ""그 길 택하지 않을 것, 한국에 이익안돼""한중일 경제통상장관회의에 ""반격 위한 연합 아냐…그런 대응은 국제무역 위축"" 한덕수 대통령 권한대행, 트럼프 미국 대통령과 전화 통화 (서울=연합뉴스) 홍해인 기자 = 한덕수 대통령 권한대행 국무총리가 8일 정부서울청사에서 도널드 트럼프 미국 대통령과 전화 통화를 하고 있다",1
"경호처 ""박관천 발언, 경호처 출신 아닌 개인 일방적 주장""","박 ""김여사 압박에 경호처 간부 스트레스"" 등 언급 경호처 ""현 대통령경호처 경호 시스템과는 무관"" 윤석열 전 대통령에 대한 헌법재판소의 파면 결정 사흘째를 맞은 6일 윤 전 대통령의 한남동 관저 퇴거 시점에 관심이 쏠리고 있다",1
"시민단체, 한덕수 직권남용 고발 “여우가 왕 노릇”",마땅한 자가 대통령 권한을 제 것인 양 휘두르고 있다”며 “호랑이 없는 굴에서 여우가 왕 행세를 하는 꼴”이라고 했다.한 대행의 재판관 지명이 앞서 국회가 선출한 재판관 임명을 보류했던 것과도 대비된다는 지적이 나왔다,1
"줄줄이 ""용산 안 간다""는데…봉황기 내려간 대통령실 운명은?","시민들 ""국민 의견에 귀 기울여달라"" [앵커]다음 대통령이 쓸지, 안 쓸지 모를 용산 대통령실도 고민입니다",1
"""尹, 대통령 연금 못 받지만 공무원 연금 수령은 문제없어""","""대통령에겐 공무원연금법 적용 안 되고 12·3 계엄도 검사 재직 시절 이후에 발생"" 윤석열 전 대통령이 헌법재판소의 파면 결정에 따라 11일 서울 용산구 한남동 대통령 관저를 떠나며 지지자들에게 손을 흔들며 인사하고 있다",0
"트럼프 ""한덕수 대행과 관세·조선·방위비 논의""...28분간 첫 통화",등을 논의했다고 설명했습니다,0
"[뉴스하이킥] 신용한 ""尹 관저 퇴거, 잘 짜인 '청년팔이'.. 국민에겐 '프로 염장러'""",그게 아닙니다,1
정책 대결 없이 ‘단일화·고소 고발’만…,"[KBS 부산] [앵커] 비상계엄 선포부터 대통령 탄핵 소추, 헌법재판소 탄핵 심판까지, 정국 불안 속에 이번 선거가 치러지다 보니 전체적인 선거 분위기가 교육 정책 대신, 이념과 진영 대결로 흘렀습니다",1
"김웅 전 의원 “벼룩도 낯짝이…국민의힘, 대선 후보 내지 말아야”",김웅 전 국민의힘 의원,1
"김재원 ""尹, 기각 가능성 높다..복귀 후 '임기 단축' 개헌은 글쎄""",사실 무슨 하청업자 같잖아요,1
경기 포천 전선 제조 공장서 불…공장 3개 동 불타,오늘(3일) 오후 6시 25분쯤 경기 포천시의 한 전선 제조 공장에서 불이 나 약 1시간 40분 만에 모두 꺼졌습니다,0
"[속보]한 대행 ""조선, LNG, 무역균형 3대 분야서 美와 한 차원 높은 협력""",후속기사가 이어집니다,1
"신지호 ""'정치 서태지' 한동훈, 경선 통과 가능..중진들 '위협' 느낄 수밖에""",그게 이제 윤석열 식의 그것과 맞물리면서 여기까지 왔고 비상 계엄에 대한 책임을 지고 윤석열 대통령은 대통령직에서 파면됐어요,1
재계 주장 그대로 읊은 한덕수…상법 개정안 거부권,한덕수 대통령 권한대행 국무총리가 1일 서울 종로구 정부서울청사에서 열린 국무회의에서 머리발언을 하고 있다,0
"與 박충권 '마은혁 공산주의자' 발언에 野 ""국회 모독, 징계해야""…본회의 '충돌'",[앵커]오늘 국회는 마은혁 헌법재판관 후보자 임명 촉구 결의안을 야당 주도로 채택했습니다,1
"윤 전 대통령, 파면 일주일 만에 퇴거…“새 길 찾을 것”",[앵커] 윤석열 전 대통령이 파면 선고 일주일 만에 한남동 관저에서 서초동 사저로 복귀했습니다,0
“김문수와 단일화해야 한다” 요청에…홍준표 대답은?,"홍준표, “김문수와 단일화” 제안 지지자 글에 답변 “각자 열심히” [이데일리 권혜미 기자] 김문수 전 고용노동부 장관과 홍준표 대구시장이 제21대 대통령 선거 출마 의사를 밝힌 가운데, 홍 시장이 김 전 장관과 단일화를 제안한 지지자에 직접 입장을 밝혔다",0
한덕수 침묵에도…국민의힘 일각 “대선 출마 설득해야”,[앵커] 국민의힘 일각에선 한덕수 대망론의 불씨가 좀처럼 꺼지지 않고 있습니다,0
"금태섭 ""국민의힘 대선경선 후보들, 이기겠다고 나오는 게 아닌 것 같다"" 일침","아직 안 돼서 그렇다'(는 얘기)""라며 ""문재인 전 대통령이 개헌안 발의를 했지만 (이는) 도저히 그 당시 반대쪽에 있는 국민의힘으로서는 별로 관심도 안 갈 정도의, 그냥 '내 꿈을 펼쳐라' 수준의 것을 민주당이 일방적으로 내놓고 '우리는 개헌을 위해서 했다'(고 하는 게) 똑같이 반복되지 않을까""라고 했다",1
"상법개정안 거부권 쓴 韓 대행, 곧장 4대그룹 총수와 회동","대행직 복귀 후 첫 재의요구권“경영 위축 등 부작용 줄일 협의 부족”與 “당연한 결론” 野 “정당성 없는 폭거”‘소득대체율 43%’ 연금 개정안은 공포韓 대행, 각의 후 경제안보TF 첫 회의美 상호관세에 민·관 원팀 대응 강조軍 도라관측소 찾아 “北 대비태세 강화”대통령 권한대행 한덕수 국무총리가 야당 주도로 국회를 통과한 상법 개정안에 재의요구권(거부권)을 행사했다",0
"탄핵심판 하루 앞둔 제주 4·3‥시민단체들 ""윤석열 즉각 파면""",표현을 고집한 겁니다,1
축사하는 권영세 비상대책위원장,[서울=뉴시스] 이영환 기자 = 권영세 국민의힘 비상대책위원장이 7일 오후 서울 중구 한국프레스센터에서 열린 제69회 신문의 날 기념 축하연에서 축사를 하고 있다,0
"신지호 ""한덕수 추대론? 국민의힘, 대통령 파면 됐는데 없어 보여""",안철수 후보들의 득표율 합보다 적었거든요,1
"0석 새민주, 경북 산불 성금은 최초…전병헌 ""욕실금·기부취소 비교된다""","벌인 흐름을 꼬집은 셈이다.그러면서 전 대표는 ""이렇게 자주 사람을 감동시키는 당원들과 함께하는 건 제 인생에서 너무도 소중한 경험이며 참 영광스런 일이다",0
필리핀서 한국인 1명 무장강도 납치 20일만에 풀려났다,“건강 양호” 외교부 전경/뉴스1 필리핀에서 한국인 남성 1명이 현지 강도들에게 납치됐다가 4일 풀려났다.외교부에 따르면 지난달 15일 마닐라 인근 필리핀 파라냐케시에서 피랍됐던 우리 국민 1명의 신병이 이날 안전하게 확보됐다,0
Election expectations bubble as 60-day window opens,"On the PPP side, potential candidates include Minister of Employment and Labor Kim Moon-soo, former party leader Han Dong-hoon, Seoul Mayor Oh Se-hoon and Daegu Mayor Hong Joon-pyo",0
홍준표 “패전 처리 투수 아닌 대한민국 구원투수 되겠다”,홍준표 대구시장은 “패전 처리 투수 아닌 대한민국 구원투수 되겠다”고 6일 밝혔다,0
"[단독] 美, 한국 배치된 요격시스템 '패트리엇' 중동으로 옮긴다…'전략적 우선순위' 새 변수",[앵커]관세 정책만큼 한국에 대한 미국의 군사적 무게중심도 흔들리고 있습니다,0
1차 민심 100%로 뽑는 국민의힘 '빅4'는 누구?,기사에 인용된 여론조사의 자세한 사항은 중앙선거여론조사심의위원회 홈페이지를 참조하면 된다,0
경례하는 김명수 합참의장과 캐나다 국방총장,(서울=뉴스1) = 김명수 합참의장과 제니 캐리냥 캐나다 국방총장이 3일 서울 용산구 국방부 연병장에서 경례를 받고 있다,0
尹 돌아온 서초동.. 칼날은 곧장 김건희 여사로,■ 민주당 “형사재판 비공개? 특혜” 압박 더불어민주당은 윤 전 대통령의 형사재판 비공개 방침에 대해 “국민 관심 사안을 은폐하는 특혜”라며 반발하고 있습니다,1
인사하는 박찬대 원내대표와 권영세 비대위원장,(서울=연합뉴스) 김인철 기자 = 더불어민주당 박찬대 원내대표와 국민의힘 권영세 비상대책위원장이 7일 서울 중구 한국프레스센터 국제회의장에서 열린 제69회 신문의 날 기념식에서 인사하고 있다,0
"[뉴스하이킥] 김근식 ""광장 민심은 여전히 '이재명 대통령 반대'.. 탄핵 정당 오명에도 후보 많은 이유""",경선에서 떨어진 쪽은 다른 당 후보보다 자기를 이긴 자당의 후보를 더 싫어하게 돼 있습니다,1
"국민의힘 ""개헌 동참입장 그대로…이재명도 답해야""(종합)","제안과 관련한 질문에 ""나는 내년에 개헌을 위한 투표를 지방선거와 함께 치르자고 말씀드렸다""며 ""87년 체제에서 미흡한 부분을 보완하기 위해 반드시 내년에 개헌해야만 하고, 우리 당 경선 후보들과 최종 본선에 갈 후보도 전부 개헌에 대해 공약으로 내세워야 한다""고 주장했다",1
"민주 '50 대 50' 경선룰 결정...오세훈, 불출마 선언",얘기하고 싶은 것들을 평가받는 그런 것도 책임의 과정이 될 수 있거든요,1
용산 “차분히 기다려” 여 “기각 희망” 야 “8 대 0 파면 확신”,“어떤 결론 나와도 승복” 권성동 국민의힘 원내대표가 1일 국회에서 열린 원내대책회의에서 발언하고 있다,1
"[영상] 헌재 ""윤 대통령 파면""...6월 3일 대통령 선거",전 대표와 완벽한 대척점에 있다며 완승을 자신했습니다,1
김문수 “윤과 소통 없었다” 장관직 사퇴…9일 공식 출마 선언,꺾을 유일한 후보” 안철수 국민의힘 의원이 8일 서울 광화문광장에서 대선 출마를 선언하고 있다,1
"윤석열 늪에 빠진 국민의힘 尹 사저정치 본격화, 국민의힘 대선 승리 방법은",이렇게 또 여러모로 높게 평가하는 그런 계기가 된 것 같아서 굉장히 저도 다행스럽고 고무적인 일이라고 생각을 합니다,1
불붙는 차기 대통령실 이전론… 세종 낙점 땐 ‘수도 이전’ 가시화,세종시로 완전히 이전하는 방안이 담긴 세종시 이전 관련 검토 보고서를 보고받았다고 한다,0
"국민의힘, 대선준비 착수…""중도층 마음 돌려야""",대거 대선 출마를 고려하고 있는 상황을 고려한 것으로 보입니다,1
후순위로 밀린 한국?…'트럼프와 통화' 아직도 못한 한덕수,"정국을 맞이했는데, 앞서 2017년엔 취임 10일 만인 1월 30일 황교안 당시 대통령 권한대행과 통화했습니다.3월에도 북한 미사일 문제로 추가 통화했고, 박 전 대통령 탄핵 선고 이후인 4월엔 미·중 정상회담, 사드 문제 논의를 위해 세 번째로 통화했습니다.올해 취임 후 한국과 통화를 하지 않고 있는 건 미국 정부의 중요도에서 현재 한국이 후순위로 밀려있기 때문이란 분석이 나옵니다.[김흥규/아주대 미·중정책연구소장 : (트럼프가 처음 대통령이 됐던) 1기 때와는 완전히 다른 차원입니다",0
오세훈 불출마·민주 오늘 경선룰 확정...요동치는 대선 정국,의외의 후보가 뽑히게 하려면 마지막에 결선으로 갈 때 치열한 경쟁을 통해서 누가 뽑힐지를 모르게 만들어야 되는데 처음에 4명을 그렇게 했어요,1
